PooledFundName,PooledFundId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,GenderMarker,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode
Ukraine,81,UKR-22/UKR_CBPF/SA1/P-WASH-E/NGO/23530,,2022 First Standard Allocation_Envelope 1,2022,2,Standard,Charitable Organization Charitable Foundation “Development Center',National NGO,7 Months 2 Days,1763668.09,1655078.9,8758.92,9/19/2022 10:25:54 AM,"4- Likely to contribute to gender equality, including across age groups",2/1/2025 12:00:00 AM,9/2/2025 12:00:00 AM,IP submission of GA to HFU,4166,PRJ_IP_SUB_GA_TO_HFU,HC Final Approval,12,919760.7105
