PooledFundName,PooledFundId,AllocationTypeId,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectStartDate,ProjectEndDate,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,Men,Women,Boys,Girls,ProjectSummary,IndirectBeneficiaries,CatchmentPopulation,AllocationStrategy,HumanitarianContext,GrantRequestJustification,DescriptionOfBeneficiaries,NeedsAssessment,Activities,ImplementationPlan,Monitoring_Eval,CrossCuttingIssues,EnvironmentMarker,GenderMarker,GenderTheme,FieldSecurity,Access,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,AllocationTypeCategoryId,AllocationTypeCategory,ApprovedDate
Ukraine,81,389,21364,UKR-22/UKR_CBPF/RA1/FSL/NGO/21364,,UHF 2022 Reserve Allocation_NGCA,2022,1,Reserve,CHARITABLE FOUNDATION 'HUMANITARIAN AID AND DEVELOPMENT CENTRE',National NGO,Providing humanitarian assistance in the framework of strengthening food security to people living in rural areas at the NGCA of Donetsk region,3/1/2022 12:00:00 AM,9/30/2022 12:00:00 AM,"13 Months, 28 Days",267823.5,249975,5095,1/28/2022 9:53:51 AM,510,640,96,104,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/4/2022 12:00:00 AM,5/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,935743.9140,0,,4/8/2022 4:27:36 PM
Ukraine,81,389,21375,UKR-22/UKR_CBPF/RA1/H-N/INGO/21375,,UHF 2022 Reserve Allocation_NGCA,2022,1,Reserve,Medicos del Mundo,International NGO,To contribute to the overall wellbeing and access to essential services of the most vulnerable population within the conflict affected population in Ukraine,5/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,24 Months,400000,337722.2,36109.58,1/28/2022 8:37:38 AM,700,2240,465,505,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2022 12:00:00 AM,4/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,918792.0315,0,,5/3/2022 2:58:05 PM
Ukraine,81,395,21571,UKR-22/UKR_CBPF/RA2/FSL-S-NFI-WASH-H/NGO/21571,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Charitable Organization Charitable Foundation “Development Center',National NGO,Emergency assistance to the population affected by the escalation of hostilities in Ukraine  ,3/10/2022 12:00:00 AM,8/31/2022 12:00:00 AM,"16 Months, 11 Days",962350.98,904956.68,2921.6,3/19/2022 9:06:29 PM,10160,20350,5210,8180,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/15/2022 12:00:00 AM,8/25/2023 12:00:00 AM,Under Final Reporting,4232,PRJ_UND_FINAL_RPT,Reporting,7,919760.7105,0,,4/19/2022 8:05:52 PM
Ukraine,81,395,21572,UKR-22/UKR_CBPF/RA2/WASH-S-NFI/NGO/21572,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Charity Foundation “NEW WAY”,National NGO,"Provision of emergency multi-sectoral assistance to displaced persons and remaining population either in newly or previously impacted areas by the conflict in Donetska and Dnipropetrovska oblasts, GCA.",3/21/2022 12:00:00 AM,8/20/2022 12:00:00 AM,5 Months,367605.53,322170.31,21386.26,3/9/2022 6:29:30 AM,10346,12795,2052,2275,,,,,,,,,,,,,,1- Unlikely to contribute to gender equality (no gender equality measure and no age consideration),,,,4/11/2022 12:00:00 AM,9/10/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1925733.8520,0,,4/12/2022 6:03:36 PM
Ukraine,81,395,21576,UKR-22/UKR_CBPF/RA2/CCM-P-WASH-S-NFI/INGO/21576,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Norwegian Refugee Council,International NGO,Provision of support to Government authorities in coordination and management of services at IDPs sites/areas1 in Western Ukraine,4/1/2022 12:00:00 AM,9/30/2022 12:00:00 AM,12 Months,1700000,1433953.39,154831.66,3/25/2022 6:30:29 PM,4050,4750,550,650,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1237003.0830,0,,4/22/2022 7:05:52 PM
Ukraine,81,395,21577,UKR-22/UKR_CBPF/RA2/P/NGO/21577,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Ukrainian Deminers Association,National NGO,Urgent Humanitarian Response from Ukrainian Deminers Association,3/21/2022 12:00:00 AM,5/31/2022 12:00:00 AM,2 Months 11 Days,327307.65,305895,0,3/24/2022 7:46:04 PM,800,1200,250,250,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/18/2022 12:00:00 AM,6/28/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1966902.7095,0,,4/21/2022 7:17:58 PM
Ukraine,81,395,21578,UKR-22/UKR_CBPF/RA2/FSL-S-NFI-P-WASH/INGO/21578,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Polish Humanitarian Action,International NGO,Emergency multisectoral humanitarian assistance to conflict-affected population in Ukraine,4/1/2022 12:00:00 AM,3/31/2023 12:00:00 AM,12 Months,1438626.67,1128165.49,216345.42,3/25/2022 3:28:34 PM,4923,9329,782,1095,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1400709.8340,3,N/A,4/19/2022 8:16:34 PM
Ukraine,81,395,21579,UKR-22/UKR_CBPF/RA2/FSL-WASH/INGO/21579,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,People in Need,International NGO,"Immediate multi-sectoral, live-saving assistance for the population affected by the military operation in Ukraine",3/21/2022 12:00:00 AM,9/20/2022 12:00:00 AM,"7 Months, 17 Days",4546178.53,4106555.48,142209.5,3/15/2022 5:41:19 PM,16984,21230,2123,2123,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/14/2022 12:00:00 AM,11/30/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1314013.0635,0,,4/25/2022 1:36:02 PM
Ukraine,81,395,21581,UKR-22/UKR_CBPF/RA2/CSS-FSL-P-S-NFI-WASH/INGO/21581,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Agency for Technical Cooperation and Development,International NGO,Immediate multi-sectorial humanitarian relief to IDPs and conflict-affected populations in Ukraine,3/21/2022 12:00:00 AM,3/20/2023 12:00:00 AM,"9 Months, 18 Days",5889009.77,5062692.45,441055,3/11/2022 6:57:19 PM,73530,104296,19000,19000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/14/2022 12:00:00 AM,1/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1188569.1330,0,,4/19/2022 8:11:48 PM
Ukraine,81,395,21625,UKR-22/UKR_CBPF/RA2/H/INGO/21625,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Première Urgence Internationale,International NGO,Emergency assistance to conflict affected population and support to health services in conflict affected areas,4/1/2022 12:00:00 AM,10/31/2022 12:00:00 AM,"11 Months, 7 Days",500000,387921.76,79367.96,3/25/2022 9:15:01 PM,4634,4823,7890,8212,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/25/2022 12:00:00 AM,3/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1373102.4825,0,,4/21/2022 5:54:38 PM
Ukraine,81,395,21629,UKR-22/UKR_CBPF/RA2/H/UN/21629,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,International Organization for Migration,UN Agency,Provision of Essential Health Care Services and Health and Hygiene Promotion for Conflict-Affected Populations in Ukraine,4/1/2022 12:00:00 AM,9/30/2022 12:00:00 AM,"8 Months, 14 Days",2960000.01,2307698.83,458656.32,3/19/2022 12:03:02 PM,24000,40000,13000,13000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/18/2022 12:00:00 AM,12/31/2022 12:00:00 AM,Under Refund,4224,PRJ_UND_REF,Project Closure,8,1215692.1450,3,N/A,4/25/2022 4:22:19 PM
Ukraine,81,395,21633,UKR-22/UKR_CBPF/RA2/S-NFI-P-FSL/INGO/21633,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Danish Refugee Council,International NGO,Multi-sectoral emergency support to IDPs and conflict affected individuals in Ukraine,4/1/2022 12:00:00 AM,3/31/2023 12:00:00 AM,6 Months,2238633.11,1782085,310095.48,3/20/2022 6:11:28 PM,1185,1930,1075,1075,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2022 12:00:00 AM,10/31/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1303357.5945,0,,4/28/2022 9:31:12 PM
Ukraine,81,395,21634,UKR-22/UKR_CBPF/RA2/H/INGO/21634,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Medicos del Mundo,International NGO,Addressing the urgent health needs of the population affected by the armed conflict in Ukraine,4/1/2022 12:00:00 AM,3/31/2023 12:00:00 AM,12 Months,1500000,1112065.5,289803.66,3/23/2022 6:28:30 PM,1000,2000,1500,1500,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/15/2022 12:00:00 AM,4/14/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,918792.0315,0,,4/19/2022 8:13:32 PM
Ukraine,81,395,21639,UKR-22/UKR_CBPF/RA2/H-P/INGO/21639,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,INTERSOS,International NGO,"Provision of health support and protection monitoring through mobile clinics  in Central, East and South Ukraine",4/1/2022 12:00:00 AM,9/30/2022 12:00:00 AM,20 Months,1649999.99,1359896.79,182159.28,3/19/2022 8:47:20 PM,66825,114023,16337,16337,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2022 12:00:00 AM,12/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2133515.4975,7,Frontline services,4/21/2022 5:52:23 PM
Ukraine,81,395,21642,UKR-22/UKR_CBPF/RA2/S-NFI-FSL-P/NGO/21642,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,ICF Caritas Ukraine,National NGO,Dignified emergency assistance to IDPs in western  part of Ukraine,4/15/2022 12:00:00 AM,10/15/2022 12:00:00 AM,9 Months,1467540.2,1331721.21,39811.69,3/20/2022 3:37:49 PM,353,823,252,252,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/16/2022 12:00:00 AM,1/15/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,922182.4080,0,,4/22/2022 7:03:23 PM
Ukraine,81,395,21654,UKR-22/UKR_CBPF/RA2/P/INGO/21654,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Triangle Generation Humanitaire,International NGO,Improving access of population affected by hostilities in GCA Ukraine to life saving protection and basic services,4/1/2022 12:00:00 AM,10/31/2022 12:00:00 AM,"10 Months, 11 Days",2112102.21,1719339.77,254587.53,3/24/2022 7:30:16 PM,2642,5905,1332,2053,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/18/2022 12:00:00 AM,2/28/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1427348.5065,3,N/A,4/21/2022 5:57:43 PM
Ukraine,81,395,21655,UKR-22/UKR_CBPF/RA2/WASH-E-CSS/UN/21655,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,United Nations Children's Fund,UN Agency,"Support to internally displaced and conflict-affected children and their families in Ukraine, in the areas of water sanitation and hygiene",4/1/2022 12:00:00 AM,9/30/2022 12:00:00 AM,"8 Months, 14 Days",5364382.38,5013441.48,0,3/20/2022 8:35:25 PM,48600,62100,26772,25726,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/18/2022 12:00:00 AM,12/31/2022 12:00:00 AM,Project Closed,4219,PRJ_PRJ_CLS,Project Closure,8,1282530.9960,3,N/A,4/19/2022 8:08:22 PM
Ukraine,81,395,21663,UKR-22/UKR_CBPF/RA2/LOG/UN/21663,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,World Food Programme,UN Agency,Common  Logistics  Services   to support coordinated and efficient humanitarian responses in priority regions,4/1/2022 12:00:00 AM,10/31/2022 12:00:00 AM,12 Months,1000000.06,891089.03,47878.16,3/23/2022 8:24:54 PM,1,1,1,1,,,,,,,,,,,,,,0- Does not systematically link programming actions,,,,4/25/2022 12:00:00 AM,4/24/2023 12:00:00 AM,Under Closure,4200,PRJ_UND_CLSR,Project Closure,8,2130125.1210,0,,4/21/2022 6:02:14 PM
Ukraine,81,395,21668,UKR-22/UKR_CBPF/RA2/FSL/INGO/21668,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Estonian Refugee Council,International NGO,Multi-purpose cash assistance to war-affected populations in Zaporizhzhia and Donetsk oblasts,4/1/2022 12:00:00 AM,6/30/2022 12:00:00 AM,3 Months,1025308.24,913532,44700,3/25/2022 3:44:57 PM,2500,4500,2500,2500,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/17/2022 12:00:00 AM,7/16/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2133999.8370,0,,4/19/2022 8:03:08 PM
Ukraine,81,395,21685,UKR-22/UKR_CBPF/RA2/H/UN/21685,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,United Nations Office for Project Services,UN Agency,Ensuring energy stability of the hospitals in Ukraine,4/1/2022 12:00:00 AM,7/31/2022 12:00:00 AM,6 Months,2192467.89,2074242.2,33900,3/24/2022 5:00:23 PM,36000,44000,10000,10000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/25/2022 12:00:00 AM,10/24/2022 12:00:00 AM,Project Closed,4219,PRJ_PRJ_CLS,Project Closure,8,2133031.1580,3,N/A,4/25/2022 1:32:15 PM
Ukraine,81,395,21717,UKR-22/UKR_CBPF/RA2/NUT-P/INGO/21717,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Save the Children Fund,International NGO,"Child Protection, PSS and Nutrition response for conflict-affected girls, boys and families  in Vinnitsa and Chernivtsy.",4/1/2022 12:00:00 AM,3/31/2023 12:00:00 AM,"11 Months, 14 Days",1000000,837319.44,97260,3/25/2022 5:45:35 PM,404,3634,1266,1266,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/18/2022 12:00:00 AM,3/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1409912.2845,0,,5/3/2022 3:01:52 PM
Ukraine,81,395,21718,UKR-22/UKR_CBPF/RA2/H-P-FSL/INGO/21718,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Federation Handicap International,International NGO,Emergency multi-sectoral response to the urgent needs of vulnerable populations affected by the Ukraine Crisis,4/1/2022 12:00:00 AM,9/30/2022 12:00:00 AM,9 Months,1500000,1138388.68,263480.48,3/28/2022 10:01:20 AM,1825,2225,485,485,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2022 12:00:00 AM,1/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2134484.1765,4,HFU Management Cost,4/25/2022 1:29:30 PM
Ukraine,81,395,21725,UKR-22/UKR_CBPF/RA2/H/INGO/21725,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Foundazione di Religione “Opera San Francesco Saverio” - Collegio Universitario Aspiranti Medici Missionari - C.U.A.M.M.,International NGO,An integrated logistical-medical intervention in Chernivetska and Ternopilska Oblasts,4/1/2022 12:00:00 AM,11/30/2022 12:00:00 AM,11 Months,495498.85,399153.13,63929.91,3/25/2022 5:52:04 PM,6100,14350,1580,3580,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/18/2022 12:00:00 AM,3/17/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2140780.5900,0,,4/21/2022 7:15:47 PM
Ukraine,81,395,21731,UKR-22/UKR_CBPF/RA2/WASH-S-NFI-FSL/INGO/21731,,UHF 2022 Second Reserve Allocation_Upscaling humanitarian aid,2022,1,Reserve,Solidarités International,International NGO,Life-saving multi-sectoral assistance for displaced and non-displaced persons affected by the conflict,4/1/2022 12:00:00 AM,12/31/2022 12:00:00 AM,"11 Months, 17 Days",1200000,857202,264293.33,3/28/2022 12:15:36 PM,7304,11181,4314,4662,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/15/2022 12:00:00 AM,3/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2132062.4790,4,HFU Management Cost,4/21/2022 5:59:44 PM
Ukraine,81,404,21882,UKR-22/UKR_CBPF/RA3/MPC/INGO/21882,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Estonian Refugee Council,International NGO,"Multi-purpose cash assistance programme for IDPs in Poltavska, Cherkaska, and Kirovohradska oblasts",5/8/2022 12:00:00 AM,8/31/2022 12:00:00 AM,"4 Months, 9 Days",1040151.28,966854,5250,4/26/2022 3:28:13 PM,836,1672,836,836,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/22/2022 12:00:00 AM,9/30/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2133999.8370,0,,5/24/2022 1:52:15 AM
Ukraine,81,404,21883,UKR-22/UKR_CBPF/RA3/FSL/INGO/21883,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Danish Refugee Council,International NGO,Civil society organizations (CSOs) support for providing multi-sectoral emergency support to IDPs and conflict affected individuals in Ukraine,6/1/2022 12:00:00 AM,5/31/2023 12:00:00 AM,12 Months,1392471.34,1034098.08,267277,4/26/2022 4:29:15 PM,22404,44772,22362,22362,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,7/1/2022 12:00:00 AM,6/30/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1303357.5945,0,,6/9/2022 5:16:32 PM
Ukraine,81,404,21884,UKR-22/UKR_CBPF/RA3/P-S-NFI-WASH-FSL-H/NGO/21884,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Proliska,National NGO,Provision of relief items and critical supplies to affected population in Kharkivska and Donetska oblasts,5/15/2022 12:00:00 AM,12/31/2022 12:00:00 AM,24 Months,2873689.37,2625957.84,59733.16,4/26/2022 4:20:03 PM,47485,59470,6020,6820,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/2/2022 12:00:00 AM,6/1/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,925088.4450,0,,6/9/2022 8:24:33 PM
Ukraine,81,404,21886,UKR-22/UKR_CBPF/RA3/WASH/INGO/21886,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Action Contre la Faim,International NGO,"Emergency WASH response to support conflict-affected people in Kharkivska, Zaporizka and Sumska oblasts",6/1/2022 12:00:00 AM,5/31/2023 12:00:00 AM,11 Months,697062.45,523540.28,127919.95,4/26/2022 2:41:11 PM,4800,8450,5625,7625,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2143202.2875,3,N/A,6/1/2022 9:16:19 PM
Ukraine,81,404,21888,UKR-22/UKR_CBPF/RA3/S-NFI-WASH/INGO/21888,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Solidarités International,International NGO,Emergency lifesaving assistance to populations affected by conflict in Eastern and Southern Ukraine,5/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,11 Months,1000000,770762.47,163816.97,4/26/2022 3:30:09 PM,2130,2446,1578,1736,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2132062.4790,0,,6/1/2022 9:13:18 PM
Ukraine,81,404,21889,UKR-22/UKR_CBPF/RA3/MPC/INGO/21889,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Fondazione We World - GVC Onlus,International NGO,Provision of Multi-Purpose Cash assistance to vulnerable internally displaced persons in Lvivska Oblast (priority 1 c),5/15/2022 12:00:00 AM,11/14/2022 12:00:00 AM,"12 Months, 11 Days",499976.69,443638.25,23629.68,4/24/2022 10:29:24 AM,405,641,321,321,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/21/2022 12:00:00 AM,5/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2138358.8925,3,N/A,5/20/2022 9:08:55 PM
Ukraine,81,404,21890,UKR-22/UKR_CBPF/RA3/E/INGO/21890,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Street Child,International NGO,"Education in Emergencies in Donetsk, Dnipro, Kyiv, Luhansk, and Zaporizhzhia",6/1/2022 12:00:00 AM,8/31/2022 12:00:00 AM,4 Months,495704.25,462275,1000,4/26/2022 1:57:38 PM,40,360,3000,3000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/1/2022 12:00:00 AM,9/30/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2147561.3430,0,,5/26/2022 10:54:39 AM
Ukraine,81,404,21891,UKR-22/UKR_CBPF/RA3/FSL-WASH-H-CSS/INGO/21891,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Internationale Gesellschaft für Menschenrechte,International NGO,Complex support of the people affected by the military offensive in Ukraine,5/15/2022 12:00:00 AM,1/31/2023 12:00:00 AM,6 Months,391277.34,362679.76,3000,4/26/2022 1:12:05 PM,3652,6526,3161,3161,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/1/2022 12:00:00 AM,11/30/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2137874.5530,0,,6/6/2022 1:33:44 PM
Ukraine,81,404,21892,UKR-22/UKR_CBPF/RA3/P/UN/21892,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,United Nations Population Fund,UN Agency,Provision of lifesaving GBV services for women and girls affected by the ongoing emergency in Ukraine  ,5/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,12 Months,1132449.52,1018266.08,40097.96,4/26/2022 3:48:14 PM,25500,94500,0,30000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/1/2022 12:00:00 AM,5/31/2023 12:00:00 AM,Under Closure,4200,PRJ_UND_CLSR,Project Closure,8,1271875.5270,3,N/A,5/24/2022 2:45:09 PM
Ukraine,81,404,21894,UKR-22/UKR_CBPF/RA3/MPC/INGO/21894,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Cooperative Housing Foundation,International NGO,Provision of MPCA for vulnerable IDPs in underserved communities of Chernivtsi Oblast (priority 1C),5/16/2022 12:00:00 AM,11/15/2022 12:00:00 AM,"8 Months, 9 Days",699411.42,609219.83,44435.7,4/26/2022 9:59:12 AM,480,1400,560,560,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/23/2022 12:00:00 AM,1/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2136905.8740,0,,5/26/2022 10:50:04 AM
Ukraine,81,404,21896,UKR-22/UKR_CBPF/RA3/S-NFI-H-P-FSL-ETC/NGO/21896,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Charitable Organization Charitable Foundation “Development Center',National NGO,"A program to provide emergency support to IDPs and persons whose homes have been destroyed, as well as to increase their resilience in the context of the escalation of the conflict in Ukraine",5/5/2022 12:00:00 AM,12/31/2022 12:00:00 AM,24 Months,1188343.66,1110462,10616.92,4/26/2022 2:58:01 PM,9270,18730,6305,6455,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/8/2022 12:00:00 AM,6/7/2024 12:00:00 AM,Under Final Reporting,4232,PRJ_UND_FINAL_RPT,Implementation,6,919760.7105,0,,6/9/2022 5:19:23 PM
Ukraine,81,404,21898,UKR-22/UKR_CBPF/RA3/S-NFI-MPC/INGO/21898,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Norwegian Refugee Council,International NGO,Provision of immediate lifesaving assistance to the most vulnerable conflict-affected populations through Shelter and Cash programming across Ukraine,5/15/2022 12:00:00 AM,11/14/2022 12:00:00 AM,12 Months,7500000,6354117.83,655227.96,4/26/2022 5:58:48 PM,20840,25410,0,0,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/1/2022 12:00:00 AM,5/31/2023 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1237003.0830,0,,6/6/2022 2:25:54 PM
Ukraine,81,404,21899,UKR-22/UKR_CBPF/RA3/P/NGO/21899,,UHF 2022 Third Reserve Allocation_Responding to humanitarian needs as a result of the military offensive in Ukraine,2022,1,Reserve,Non-Governmental Organization Resource Center,National NGO,Building capacity to identify and counter child sexual abuse and violence within the Ukrainian humanitarian context,5/10/2022 12:00:00 AM,8/10/2022 12:00:00 AM,"3 Months, 15 Days",25770.95,14835,9250,4/26/2022 2:11:40 PM,8,92,0,0,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/23/2022 12:00:00 AM,9/6/2022 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2162091.5280,0,,5/24/2022 2:43:17 PM
