PooledFundId,PooledFundName,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectDuration,Budget,EnvironmentMarker,GenderMarker,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,Cluster,ClusterPercentage,AdminLocation1TypeName,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude,AdminLevel1PCode,AdminLevel1Percentage
19,South Sudan,142,SSD-14/RA 3/WASH/UN/142,,Reserve Allocation 3,2015,1,Reserve,International Organization for Migration,UN Agency,Provision of emergency WASH assistance for vulnerable populations in South Sudan,2 Months,286546,A: Neutral Impact on environment with No mitigation,"4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2014 12:00:00 AM,10/31/2014 12:00:00 AM,Project Closure,49,PRJ_UND_CLSR,Project Closure,8,2122.9080,"Water, Sanitation and Hygiene",100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,655,SSD-15/HSS10/RA3/L/UN/655,,Reserve Allocation 3,2015,1,Reserve,International Organization for Migration,UN Agency,Humanitarian Common Logistics Services in the Republic of South Sudan.,5 Months,322500.14,N/S: Not specified,"4- Not applicable - Only used for very small number of projects, such as 'support services'",10/14/2015 12:00:00 AM,3/13/2016 12:00:00 AM,Project Closed,264,PRJ_PRJ_CLS,Project Closure,8,2122.9080,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,655,SSD-15/HSS10/RA3/L/UN/655,,Reserve Allocation 3,2015,1,Reserve,International Organization for Migration,UN Agency,Humanitarian Common Logistics Services in the Republic of South Sudan.,5 Months,322500.14,N/S: Not specified,"4- Not applicable - Only used for very small number of projects, such as 'support services'",10/14/2015 12:00:00 AM,3/13/2016 12:00:00 AM,Project Closed,264,PRJ_PRJ_CLS,Project Closure,8,2122.9080,Logistics,100,State,Lakes,6.60307990,29.97405340,SU09,0
19,South Sudan,655,SSD-15/HSS10/RA3/L/UN/655,,Reserve Allocation 3,2015,1,Reserve,International Organization for Migration,UN Agency,Humanitarian Common Logistics Services in the Republic of South Sudan.,5 Months,322500.14,N/S: Not specified,"4- Not applicable - Only used for very small number of projects, such as 'support services'",10/14/2015 12:00:00 AM,3/13/2016 12:00:00 AM,Project Closed,264,PRJ_PRJ_CLS,Project Closure,8,2122.9080,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,655,SSD-15/HSS10/RA3/L/UN/655,,Reserve Allocation 3,2015,1,Reserve,International Organization for Migration,UN Agency,Humanitarian Common Logistics Services in the Republic of South Sudan.,5 Months,322500.14,N/S: Not specified,"4- Not applicable - Only used for very small number of projects, such as 'support services'",10/14/2015 12:00:00 AM,3/13/2016 12:00:00 AM,Project Closed,264,PRJ_PRJ_CLS,Project Closure,8,2122.9080,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,655,SSD-15/HSS10/RA3/L/UN/655,,Reserve Allocation 3,2015,1,Reserve,International Organization for Migration,UN Agency,Humanitarian Common Logistics Services in the Republic of South Sudan.,5 Months,322500.14,N/S: Not specified,"4- Not applicable - Only used for very small number of projects, such as 'support services'",10/14/2015 12:00:00 AM,3/13/2016 12:00:00 AM,Project Closed,264,PRJ_PRJ_CLS,Project Closure,8,2122.9080,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,656,SSD-15/HSS10/RA3/L/UN/656,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Logistics Cluster Activities in Support of the Humanitarian Community in South Sudan,4 Months,1572382.12,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",9/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Central Equatoria,4.61440630,31.26263660,SU27,2.00000
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Eastern Equatoria,5.06929950,33.43835300,SU03,7.00000
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Jonglei,7.18196190,32.35609520,SU06,38.00000
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Lakes,6.60307990,29.97405340,SU09,3.00000
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Northern Bahr el Ghazal,8.53604490,26.79678490,SU12,2.00000
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Unity,8.92772110,29.78892480,SU19,25.00000
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Upper Nile,9.88942020,32.71813750,SU20,18.00000
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Warrap,8.22093080,28.85968040,SU21,3.00000
19,South Sudan,657,SSD-15/HSS10/RA3/L/UN/657,,Reserve Allocation 3,2015,1,Reserve,World Food Programme,UN Agency,Provision of Humanitarian Air Services in the Republic of South Sudan,2 Months,1105003.04,N/S: Not specified,0- No signs that gender issues were considered in project design,11/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Under Final Reporting,319,PRJ_UND_FINAL_RPT,Reporting,7,2476.7260,Logistics,100,State,Western Bahr el Ghazal,8.64523990,25.28375850,SU22,2.00000
19,South Sudan,659,SSD-15/HSS10/RA3/CCCM/INGO/659,,Reserve Allocation 3,2015,1,Reserve,Danish Refugee Council,International NGO,"Provision of Essential Camp Coordinator and Camp Management Services in the Bentiu, Malakal and Melut Protection of Civilian Sites and in Spontaneous Settlements in Melut and Wau Shilluk.",6 Months,891328.19,A+: Neutral Impact on environment with mitigation or enhancement,2a- The project is designed to contribute significantly to gender equality,9/1/2015 12:00:00 AM,2/29/2016 12:00:00 AM,Project Closed,264,PRJ_PRJ_CLS,Project Closure,8,8845.4500,Camp Coordination / Management,100,State,Unity,8.92772110,29.78892480,SU19,0
19,South Sudan,659,SSD-15/HSS10/RA3/CCCM/INGO/659,,Reserve Allocation 3,2015,1,Reserve,Danish Refugee Council,International NGO,"Provision of Essential Camp Coordinator and Camp Management Services in the Bentiu, Malakal and Melut Protection of Civilian Sites and in Spontaneous Settlements in Melut and Wau Shilluk.",6 Months,891328.19,A+: Neutral Impact on environment with mitigation or enhancement,2a- The project is designed to contribute significantly to gender equality,9/1/2015 12:00:00 AM,2/29/2016 12:00:00 AM,Project Closed,264,PRJ_PRJ_CLS,Project Closure,8,8845.4500,Camp Coordination / Management,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,659,SSD-15/HSS10/RA3/CCCM/INGO/659,,Reserve Allocation 3,2015,1,Reserve,Danish Refugee Council,International NGO,"Provision of Essential Camp Coordinator and Camp Management Services in the Bentiu, Malakal and Melut Protection of Civilian Sites and in Spontaneous Settlements in Melut and Wau Shilluk.",6 Months,891328.19,A+: Neutral Impact on environment with mitigation or enhancement,2a- The project is designed to contribute significantly to gender equality,9/1/2015 12:00:00 AM,2/29/2016 12:00:00 AM,Project Closed,264,PRJ_PRJ_CLS,Project Closure,8,8845.4500,Camp Coordination / Management,100,State,Upper Nile,9.88942020,32.71813750,SU20,0
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Central Equatoria,4.61440630,31.26263660,SU27,8.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Eastern Equatoria,5.06929950,33.43835300,SU03,4.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Jonglei,7.18196190,32.35609520,SU06,18.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Lakes,6.60307990,29.97405340,SU09,8.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Northern Bahr el Ghazal,8.53604490,26.79678490,SU12,13.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Unity,8.92772110,29.78892480,SU19,20.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Upper Nile,9.88942020,32.71813750,SU20,19.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Warrap,8.22093080,28.85968040,SU21,8.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Western Bahr el Ghazal,8.64523990,25.28375850,SU22,1.00000
19,South Sudan,147,SSD-15/SA1/FSL/UN/147,,1st Round Standard Allocation,2015,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,FAO Emergency Livelihood Response Programme,12 Months,5599999.53,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,1/1/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,1415.2720,Food Security,100,State,Western Equatoria,5.34717990,28.29943500,SU24,1.00000
19,South Sudan,157,SSD-15/SA1/P/INGO/157,,1st Round Standard Allocation,2015,2,Standard,Nonviolent Peaceforce,International NGO,Reducing Violence and Mitigating Risk for Civilians Affected by Violent Conflict in South Sudan,6 Months,429605,A+: Neutral Impact on environment with mitigation or enhancement,2b- The principal purpose of the project is to advance gender equality,1/1/2015 12:00:00 AM,6/30/2015 12:00:00 AM,Project Closed,266,PRJ_PRJ_CLS,Project Closure,16,35027.9820,Protection,100,State,Jonglei,7.18196190,32.35609520,SU06,0
