PooledFundName,PooledFundId,AllocationTypeId,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectStartDate,ProjectEndDate,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,Men,Women,Boys,Girls,ProjectSummary,IndirectBeneficiaries,CatchmentPopulation,AllocationStrategy,HumanitarianContext,GrantRequestJustification,DescriptionOfBeneficiaries,NeedsAssessment,Activities,ImplementationPlan,Monitoring_Eval,CrossCuttingIssues,EnvironmentMarker,GenderMarker,GenderTheme,FieldSecurity,Access,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,AllocationTypeCategoryId,AllocationTypeCategory,ApprovedDate
Yemen,64,0,224,YEM-14/X/3420/ER/H/NGO/224,DMA-ERF-O483-0483/117,,2014,1,Reserve,Interaction in Development Foundation,National NGO,Support to Essential Health Care for Urban Refugees in Sana’a,3/17/2014 12:00:00 AM,6/20/2014 12:00:00 AM,3,194718.6,0,0,2/27/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,3/17/2014 12:00:00 AM,6/20/2014 12:00:00 AM,Refund From IP/Agency,21,,Project Closure,16,34469.9520,0,,4/3/2014 12:00:00 AM
Yemen,64,0,225,YEM-14/X/3420/ER/H/NGO/225,DMA-ERF-O483-0483/116,,2014,1,Reserve,Yemen Family Care Association YFCA,National NGO,"Providing Emergency reproductive health services & life saving health services to crises affected population 'particularly women, girls and children” in Hajjah and Amran governorates.",3/25/2014 12:00:00 AM,9/25/2014 12:00:00 AM,6,272240.9,0,0,2/28/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,3/25/2014 12:00:00 AM,9/25/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,77708.5760,0,,4/14/2014 12:00:00 AM
Yemen,64,0,235,YEM-14/X/3420/ER/WASH/NGO/235,DMA-ERF-O483-0483/118,,2014,1,Reserve,Nahda Makers Organization,National NGO,Emergency support for providing safe water and Hygiene promotion to Returnees and conflict affected people in Zongobar and Ahwar,3/17/2014 12:00:00 AM,7/20/2014 12:00:00 AM,4,120000.5,0,0,2/23/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,3/17/2014 12:00:00 AM,7/20/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,47169.4080,0,,4/2/2014 12:00:00 AM
Yemen,64,0,238,YEM-14/X/3420/ER/N/UN/238,DMA-ERF-O483-0483/119,,2014,1,Reserve,World Health Organization,UN Agency,Nutrition surveillance and early warning system,3/17/2014 12:00:00 AM,8/20/2014 12:00:00 AM,6,423912.4,0,0,2/28/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,3/17/2014 12:00:00 AM,8/20/2014 12:00:00 AM,Refund From IP/Agency,21,,Project Closure,16,76196.7360,0,,4/3/2014 12:00:00 AM
Yemen,64,0,247,YEM-14/X/3420/ER/N/INGO/247,DMA-ERF-O483-0483/120,,2014,1,Reserve,Humanitarian Aid & Development,International NGO,"Improve nutrition status and reduce mortality rate among U5 children, Pregnant and lactating women in the two Governorates of Aden and Abyan in Yemen.",3/27/2014 12:00:00 AM,9/30/2014 12:00:00 AM,6,403549.9,0,0,3/13/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,3/27/2014 12:00:00 AM,9/30/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,33260.4800,0,,4/14/2014 12:00:00 AM
Yemen,64,0,248,YEM-14/X/3420/ER/WASH/INGO/248,DMA-ERF-O483-0483/121,,2014,1,Reserve,Oxfam GB,International NGO,WASH Emergency Response in Abyan governorate,3/28/2014 12:00:00 AM,10/24/2014 12:00:00 AM,6,286965,0,0,3/12/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,3/28/2014 12:00:00 AM,10/24/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,50495.4560,0,,4/14/2014 12:00:00 AM
Yemen,64,0,262,YEM-14/X/3420/ER/N/NGO/262,DMA-ERF-O483-0483/122,,2014,1,Reserve,CSSW,National NGO,"Community-based interventions to address malnutrition among U5 children and PLW in Hodeida, Taiz and Mahweet",4/13/2014 12:00:00 AM,1/15/2015 12:00:00 AM,9,500000,0,0,4/1/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,4/13/2014 12:00:00 AM,1/15/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,20561.0240,0,,5/12/2014 12:00:00 AM
Yemen,64,0,301,YEM-14/X/3420/ER/E/INGO/301,DMA-ERF-O483-0483/123,,2014,1,Reserve,Save the Children International,International NGO,Sa’ada Emergency: School Rehabilitation,6/19/2014 12:00:00 AM,2/10/2015 12:00:00 AM,8,470573,0,0,5/25/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,6/19/2014 12:00:00 AM,2/10/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,61380.7040,0,,7/21/2014 12:00:00 AM
Yemen,64,0,306,YEM-14/X/3420/ER/S-NFI/INGO/306,DMA-ERF-O483-483/124,,2014,1,Reserve,Norwegian Refugee Council,International NGO,Improved living conditions for IDPs and vulnerable host communities,6/22/2014 12:00:00 AM,12/19/2014 12:00:00 AM,6,492835,0,0,5/25/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,6/22/2014 12:00:00 AM,12/19/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,49285.9840,0,,7/16/2014 12:00:00 AM
Yemen,64,0,307,YEM-14/X/3420/ER/S-NFI/NGO/307,DMA-ERF-O483-0483/125,,2014,1,Reserve,Yemen Family Care Association YFCA,National NGO,IMMEDIATE SHELTER ASSISTANCE TO STRANDED IDPs IN AL MAZRAK CAMPS,6/22/2014 12:00:00 AM,10/31/2014 12:00:00 AM,4,498759.1,0,0,5/25/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,6/22/2014 12:00:00 AM,10/31/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,77708.5760,0,,7/14/2014 12:00:00 AM
Yemen,64,0,309,YEM-14/X/3420/ER/H/INGO/309,DMA-ERF-O483-0483/126,,2014,1,Reserve,Relief International UK,International NGO,Providing Emergency Support to Internally Displaced People (IDPs) from Dammaj in Sana'a,7/6/2014 12:00:00 AM,11/15/2014 12:00:00 AM,4,274073,0,0,6/5/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,7/6/2014 12:00:00 AM,11/15/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,58961.7600,0,,7/23/2014 12:00:00 AM
Yemen,64,0,314,YEM-14/X/3420/ER/WASH/INGO/314,DMA-ERF-O483-0483/127,,2014,1,Reserve,Danish Refugee Council,International NGO,Emergency WASH provision for conflict-affected communities in Abyan Governorate,6/26/2014 12:00:00 AM,12/31/2014 12:00:00 AM,6,167155.4,0,0,5/30/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,6/26/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,22072.8640,0,,7/17/2014 12:00:00 AM
Yemen,64,0,316,YEM-14/X/3420/ER/P/NGO/316,DMA-ERF-O483-0483/128,,2014,1,Reserve,Raqeep Organization for Human Rights,National NGO,Enhancing the local protection networks through building capacities and improve access to information,7/6/2014 12:00:00 AM,11/15/2014 12:00:00 AM,4,124515.9,0,0,5/30/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,7/6/2014 12:00:00 AM,11/15/2014 12:00:00 AM,External Audit By ASB,18,,Project Closure,16,58659.3920,0,,7/23/2014 12:00:00 AM
Yemen,64,0,325,YEM-14/X/3420/ER/L/UN/325,DMA-ERF-O483-0483/129,,2014,1,Reserve,World Food Programme,UN Agency,Air Passenger Service through Logistics Cluster Coordination in Support to Humanitarian Response in Yemen,6/29/2014 12:00:00 AM,12/31/2014 12:00:00 AM,6,493805,0,0,6/24/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,6/29/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,75894.3680,0,,9/3/2014 12:00:00 AM
