PooledFundName,PooledFundId,AllocationTypeId,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectStartDate,ProjectEndDate,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,Men,Women,Boys,Girls,ProjectSummary,IndirectBeneficiaries,CatchmentPopulation,AllocationStrategy,HumanitarianContext,GrantRequestJustification,DescriptionOfBeneficiaries,NeedsAssessment,Activities,ImplementationPlan,Monitoring_Eval,CrossCuttingIssues,EnvironmentMarker,GenderMarker,GenderTheme,FieldSecurity,Access,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,AllocationTypeCategoryId,AllocationTypeCategory,ApprovedDate
DRC,24,0,2,DRC-14/X/HCG10/ER/CSS/UN/2,DRC-14/PNA/COO/1/UNDP/0063,UR mai 2014 - Programme Stratégique 'Fonctionnement Unité Conjointe du Fonds Humanitaire' - 2014,2014,1,Reserve,United Nations Development Programme,UN Agency,Managing Impact Feasibility Studies,4/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,,323976.25,0,0,4/17/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,0,,,,4/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Final Project Closure,22,,,0,3488.8968,0,,1/1/0001 12:00:00 AM
DRC,24,0,3,DRC-14/X/HCG10/ER/MS-SR/UN/3,DRC-14/MPR/MUS/1/CEF/0064,UR janvier 2014 - Programmes stratégiques,2014,1,Reserve,United Nations Children's Fund,UN Agency,Réponse rapide aux mouvements de Population (RRMP)2014,5/20/2014 12:00:00 AM,5/19/2015 12:00:00 AM,,6200000,0,0,4/15/2014 12:00:00 AM,131112,131112,0,0,,,,,,,,,,,,,,,,,,5/20/2014 12:00:00 AM,5/19/2015 12:00:00 AM,Final Project Closure,22,,,0,775.3104,0,,1/1/0001 12:00:00 AM
DRC,24,0,4,DRC-14/X/HCG10/ER/L/UN/4,DRC-14/MPR/COO/1/HAS/0065,UR janvier 2014 - Programmes stratégiques,2014,1,Reserve,United Nations Humanitarian Air Service,UN Agency,Provision of Humanitarian Air Services in DRC,6/8/2014 12:00:00 AM,6/7/2015 12:00:00 AM,,4653277,0,0,6/2/2014 12:00:00 AM,19200,19200,0,0,,,,,,,,,,,,,,0,,,,6/8/2014 12:00:00 AM,6/7/2015 12:00:00 AM,Final Project Closure,22,,,0,387.6552,0,,1/1/0001 12:00:00 AM
DRC,24,0,5,DRC-14/X/HCG10/ER/E/UN/5,DRC-14/KAT/EDU/1/CEF/0070,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,United Nations Children's Fund,UN Agency,"Renforcement des mécanismes de protection et réinsertion scolaire de 8750 filles et garçons affectés par les violences et conflits armés dans le Territoire de Pweto, Province de Katanga",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,912929,0,0,7/10/2014 12:00:00 AM,402,246,15374,6266,,,,,,,,,,,,,,,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,775.3104,0,,1/1/0001 12:00:00 AM
DRC,24,0,6,DRC-14/X/HCG10/ER/P/INGO/6,DRC-14/NKV/PRO/2/IRC/0754,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,International Rescue Committee,International NGO,Réponse d'urgence en protection intégrée,10/1/2014 12:00:00 AM,5/31/2015 12:00:00 AM,,450231,0,0,7/14/2014 12:00:00 AM,9663,9663,0,0,,,,,,,,,,,,,,2b,,,,10/1/2014 12:00:00 AM,5/31/2015 12:00:00 AM,Final Project Closure,22,,,0,1162.9656,0,,1/1/0001 12:00:00 AM
DRC,24,0,7,DRC-14/X/HCG10/ER/FS/UN/7,DRC-14/NKV/AGR/1/FAO/0068,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Food and Agriculture Organization of the United Nations,UN Agency,"Appui d'urgence à la sécurité alimentaire à 10 000 ménages vulnérables affectés par les conflits armés dans les territoires de Masisi, Walikale et Lubero au Nord Kivu",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,1000000,0,0,7/14/2014 12:00:00 AM,25000,25000,0,0,,,,,,,,,,,,,,,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,7365.4488,0,,1/1/0001 12:00:00 AM
DRC,24,0,8,DRC-14/X/HCG10/ER/MS-SR/UN/8,DRC-14/EQU/MUS/1/WFP/0072,PU septembre 2014 - Assistance  humanitaire  aux populations  souffrant de l'epidemie  virale  Ebola  en Equateur (RDC),2014,1,Reserve,World Food Programme,UN Agency,"Assistance alimentaire d'urgence en faveur des personnes affectés par la Maladie Virale Ebola, et plus particulièrement envers les personnes vulnérables à l'insécurité alimentaire et services logistiques à la communauté humaniatire dans la Province de l'Equateur, en République Démocratique du Congo",9/19/2014 12:00:00 AM,3/18/2015 12:00:00 AM,,901889,0,0,9/19/2014 12:00:00 AM,9633,13667,0,0,,,,,,,,,,,,,,2a,,,,9/19/2014 12:00:00 AM,3/18/2015 12:00:00 AM,Final Project Closure,22,,,0,1550.6208,0,,1/1/0001 12:00:00 AM
DRC,24,0,9,DRC-14/X/HCG10/ER/MS-SR/UN/9,DRC-14/EQU/MUS/1/CEF/0071,PU septembre 2014 - Assistance  humanitaire  aux populations  souffrant de l'epidemie  virale  Ebola  en Equateur (RDC),2014,1,Reserve,United Nations Children's Fund,UN Agency,"Riposte à l'épidémie de la maladie virale Ebola dans la province de l'Equateur, en RDC",9/19/2014 12:00:00 AM,12/18/2014 12:00:00 AM,,712542,0,0,9/19/2014 12:00:00 AM,124779,124779,0,0,,,,,,,,,,,,,,2a,,,,9/19/2014 12:00:00 AM,12/18/2014 12:00:00 AM,Final Project Closure,22,,,0,775.3104,0,,1/1/0001 12:00:00 AM
DRC,24,0,10,DRC-14/X/HCG10/ER/P/UN/10,DRC-14/POR/MUS/1/UNFP/0074,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,United Nations Population Fund,UN Agency,PREVENTION ET REPONSE AUX VIOLENCES SEXUELLES ET BASEES SUR LE GENRE AU SEIN DES POPULATIONS DEPLACEES ET HOTES DE L'AXE BOGORO-KAGABA-GETHY-AVEBA-BUIRINGI-BOGA-TCHABI-BWANASURA-KOMANDA DANS LE SUD IRUMU,10/19/2014 12:00:00 AM,4/18/2015 12:00:00 AM,,331805,0,0,7/9/2014 12:00:00 AM,3068,5955,3811,3722,,,,,,,,,,,,,,2a,,,,10/19/2014 12:00:00 AM,4/18/2015 12:00:00 AM,Final Project Closure,22,,,0,2325.9312,0,,1/1/0001 12:00:00 AM
DRC,24,0,11,DRC-14/X/HCG10/ER/FS/NGO/11,DRC-14/POR/FOO/2/ALD/0738,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Association Locale pour le Développement Intégral,National NGO,"Renforcement de la sécurité alimentaire et des moyens des subsistances des 4500 ménages (déplacés et retournés) à Nombe, Kagaba, Gety, Munobi et Aveba dans la collectivité de Walendu Bindi.",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,603000,0,0,7/9/2014 12:00:00 AM,1211,3289,6237,9864,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,5814.8280,0,,1/1/0001 12:00:00 AM
DRC,24,0,12,DRC-14/X/HCG10/ER/P/NGO/12,DRC-14/NKV/PRO/2/SAF/0751,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Solidarité des Associations Féminines pour les Droits de la Femme,National NGO,"Pour une prévention et une réponse efficaces aux violences sexuelles et basés sur genre et autres abus des droits humains dans les aires de santé Bwatsinge, Kamandi , Kasando, Kikuvo, Mighobwe, Bulotwa, Luofu, et Miriki en zone de santé de Kayna dans le territoire de Lubero",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,195903,0,0,7/14/2014 12:00:00 AM,2101,3601,2468,3504,,,,,,,,,,,,,,2b,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,6590.1384,0,,1/1/0001 12:00:00 AM
DRC,24,0,13,DRC-14/X/HCG10/ER/P/NGO/13,DRC-14/KAT/PRO/2/CDJK/0740,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Commission Diocesaine Justice et Paix Katanga,National NGO,"Appui à la transformation des conflits et la prise en charge des SVS,Enfants Vulnérables EAFGA/ ENA dans les territoires de Kalemie, Manono, Moba et Pweto",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,250000,0,0,7/10/2014 12:00:00 AM,57,215,45,65,,,,,,,,,,,,,,2b,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,5039.5176,0,,1/1/0001 12:00:00 AM
DRC,24,0,14,DRC-14/X/HCG10/ER/WASH/INGO/14,DRC-14/KAT/WAT/2/MDA/0753,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Médecins d'Afrique,International NGO,"Appui à l'accès aux soins de santé de primaire, à la lutte contre le choléra et les autres maladies diarrhéiques dans la Zone de Santé de Malemba Nkulu, District du Haut-Lomami, dans la Province du Katanga",9/15/2014 12:00:00 AM,4/14/2015 12:00:00 AM,,500000,0,0,7/10/2014 12:00:00 AM,125836,142242,146278,164952,,,,,,,,,,,,,,,,,,9/15/2014 12:00:00 AM,4/14/2015 12:00:00 AM,Final Project Closure,22,,,0,8140.7592,0,,1/1/0001 12:00:00 AM
DRC,24,0,15,DRC-14/X/HCG10/ER/N/INGO/15,DRC-14/KAT/HEA/2/COOP/0744,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Cooperazione Internazionale - COOPI,International NGO,Prise en charge Intégrée et prévention de la malnutrition aiguë chez les enfants de moins de 5 ans et les femmes enceintes et allaitantes dans la zone de santé de Mukanga,9/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,,500000,0,0,7/10/2014 12:00:00 AM,178,1466,2295,2049,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,Final Project Closure,22,,,0,2713.5864,0,,1/1/0001 12:00:00 AM
DRC,24,0,16,DRC-14/X/HCG10/ER/N/INGO/16,DRC-14/POR/HEA/2/COOP/0743,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Cooperazione Internazionale - COOPI,International NGO,Prise en charge Intégrée de la malnutrition aiguë chez les enfants de moins de 5 ans et les femmes enceintes et allaitantes dans les zones de santé de Gety et Boga,9/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,,420000,0,0,7/9/2014 12:00:00 AM,230,642,3167,2936,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,Final Project Closure,22,,,0,2713.5864,0,,1/1/0001 12:00:00 AM
DRC,24,0,17,DRC-14/X/HCG10/ER/FS/INGO/17,DRC-14/POR/FOO/2/COOP/0742,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Cooperazione Internazionale - COOPI,International NGO,"Réponse à l’insécurité alimentaire aux menages vulnerables, en situation d’urgence sur les axes Gety-Bukuringi/Boga-Tchabi/ses environs au Sud Irumu",8/20/2014 12:00:00 AM,4/19/2015 12:00:00 AM,,312042,0,0,7/9/2014 12:00:00 AM,1270,1355,0,0,,,,,,,,,,,,,,,,,,8/20/2014 12:00:00 AM,4/19/2015 12:00:00 AM,Final Project Closure,22,,,0,2713.5864,0,,1/1/0001 12:00:00 AM
DRC,24,0,18,DRC-14/X/HCG10/ER/WASH/NGO/18,DRC-14/KAT/WAT/2/AIDES/0741,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Actions et Interventions pour le Développement et l'Encadrement Social,National NGO,"Réponse aux besoins en Eau, Hygiène et Assainissement aux populations victimes de conflit et de l'épidemie de choléra dans la Zone de Santé de Mulongo/Territoire de Malemba Nkulu.",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,388872,0,0,7/10/2014 12:00:00 AM,25006,26458,25236,24802,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,4651.8624,0,,1/1/0001 12:00:00 AM
DRC,24,0,19,DRC-14/X/HCG10/ER/H/UN/19,DRC-14/KAT/HEA/1/WHO/0066,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,World Health Organization,UN Agency,"Projet d’appui d’urgence à la lutte contre le cholera et à l’accès aux soins de santé de base en faveur des populations déplacées des territoires de Malemba Nkulu et Manono: zones de Malemba, Mukanga, Manono et Kiambi",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,990634,0,0,7/8/2014 12:00:00 AM,10941,12836,14142,12542,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,3101.2416,0,,1/1/0001 12:00:00 AM
DRC,24,0,20,DRC-14/X/HCG10/ER/P/INGO/20,DRC-14/NKV/PRO/2/HIA/0750,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Hope In Action,International NGO,"Prévention et renforcement de prise en charge globale des survivantes des violences sexuelles et liées au genre en territoire de Masisi (Loashi, Nyabiondo, Lwibo, Burora, Bukombo, Kaanja, triangle Nyabiondo - Lukweti - Mahanga) Nord Kivu – RD Congo",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,260000,0,0,7/14/2014 12:00:00 AM,1138,1460,1083,2050,,,,,,,,,,,,,,2b,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,6202.4832,0,,1/1/0001 12:00:00 AM
DRC,24,0,21,DRC-14/X/HCG10/ER/L/UN/21,DRC-14/EQU/COO/1/HAS/0073,PU septembre 2014 - Assistance  humanitaire  aux populations  souffrant de l'epidemie  virale  Ebola  en Equateur (RDC),2014,1,Reserve,United Nations Humanitarian Air Service,UN Agency,services aériens humanitaires en réponse à l'épidémie d'Ebola dans la province de l'Equateur en RDC (UNHAS et Aviation Sans Frontières-France[ASF-F],9/1/2014 12:00:00 AM,11/30/2014 12:00:00 AM,,950972,0,0,9/18/2014 12:00:00 AM,170,170,0,0,,,,,,,,,,,,,,,,,,9/1/2014 12:00:00 AM,11/30/2014 12:00:00 AM,Final Project Closure,22,,,0,387.6552,0,,1/1/0001 12:00:00 AM
DRC,24,0,22,DRC-14/X/HCG10/ER/CSS/UN/22,DRC-14/PNA/COO/1/OCHA/0061,UR mai 2014 - Programme Stratégique Fonctionnement Unité Conjointe du Fonds Humanitaire 2014,2014,1,Reserve,United Nations Office for the Coordination of Humanitarian Affairs,UN Agency,DRC Humanitarian Financing Unit OCHA UNDP - OCHA Financing for 2014,1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,,2268379,0,0,3/21/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,0,,,,1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Final Project Closure,22,,,0,8528.4144,0,,1/1/0001 12:00:00 AM
DRC,24,0,23,DRC-14/X/HCG10/ER/P/INGO/23,DRC-14/KAT/PRO/2/MAG/0746,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Mines Advisory Group,International NGO,"Déminage humanitaire au profit des populations les plus vulnérables affectées par la présence de restes explosifs de guerre (REG), avec un accent particulier porté sur les personnes déplacées internes (PDI)",9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,233733,0,0,7/10/2014 12:00:00 AM,3665,3575,3653,3007,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,7753.1040,0,,1/1/0001 12:00:00 AM
DRC,24,0,24,DRC-14/X/HCG10/ER/P/INGO/24,DRC-14/KAT/PRO/2/COOP/0745,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Cooperazione Internazionale - COOPI,International NGO,"Lutte contre les abus des Résolutions1612/1882, y compris les ENA et les VS en territoire de Malemba N'kulu",9/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,,374511,0,0,7/10/2014 12:00:00 AM,287,38,390,554,,,,,,,,,,,,,,2b,,,,9/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,Final Project Closure,22,,,0,2713.5864,0,,1/1/0001 12:00:00 AM
DRC,24,0,25,DRC-14/X/HCG10/ER/H/INGO/25,DRC-14/KAT/HEA/2/ADRA/0739,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Adventist Development and Relief Agency,International NGO,Appui d’urgence en soins de santé primaires en faveur des personnes déplacées et riposte contre l’épidémie de choléra dans les territoires de Pweto et Moba dans la province du Katanga.,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,,500000,0,0,7/10/2014 12:00:00 AM,10186,11467,13278,13920,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,2/28/2015 12:00:00 AM,Final Project Closure,22,,,0,4264.2072,0,,1/1/0001 12:00:00 AM
DRC,24,0,26,DRC-14/X/HCG10/ER/S-NFI/UN/26,DRC-14/KAT/SNF/1/HCR/0069,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,United Nations High Commissioner for Refugees,UN Agency,"Appui à la construction d'abris en faveur des IDPs retournés spécifiquement, des extrêmes vulnérables dans les territoires de Manono et Mitwaba.",9/1/2014 12:00:00 AM,5/31/2015 12:00:00 AM,,272342,0,0,7/10/2014 12:00:00 AM,414,220,1859,1767,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,5/31/2015 12:00:00 AM,Final Project Closure,22,,,0,3876.5520,0,,1/1/0001 12:00:00 AM
DRC,24,0,27,DRC-14/X/HCG10/ER/FS/INGO/27,DRC-14/POR/FOO/2/ITS/0747,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,INTERSOS,International NGO,"Assistance essentielle en sécurité alimentaire pour la population en situation d'urgence et directement affectée par un conflit armé sur l'axe Komanda-Luna au Sud Irumu, Province Orientale",9/15/2014 12:00:00 AM,3/14/2015 12:00:00 AM,,500000,0,0,7/9/2014 12:00:00 AM,5206,5927,5852,7447,,,,,,,,,,,,,,,,,,9/15/2014 12:00:00 AM,3/14/2015 12:00:00 AM,Final Project Closure,22,,,0,1938.2760,0,,1/1/0001 12:00:00 AM
DRC,24,0,28,DRC-14/X/HCG10/ER/FS/INGO/28,DRC-14/POR/FOO/2/ITS/0747,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,INTERSOS-humanitarian-Aid,International NGO,"Assistance essentielle en sécurité alimentaire pour la population en situation d'urgence et directement affectée par un conflit armé sur l'axe Komanda-Luna au Sud Irumu, Province Orientale",9/15/2014 12:00:00 AM,3/14/2015 12:00:00 AM,,500000,0,0,7/9/2014 12:00:00 AM,5206,5927,5852,7447,,,,,,,,,,,,,,,,,,9/15/2014 12:00:00 AM,3/14/2015 12:00:00 AM,Final Project Closure,22,,,0,6977.7936,0,,1/1/0001 12:00:00 AM
DRC,24,0,29,DRC-14/X/HCG10/ER/FS/UN/29,DRC-14/POR/AGR/1/WFP/0067,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,World Food Programme,UN Agency,"Assistance alimentaire à 2730 ménages déplacés et retournés en insécurité alimentaire sévère affectés par les conflits armés au Sud Irumu (Gethy, Aveba, Bukiringi)",9/1/2014 12:00:00 AM,5/31/2015 12:00:00 AM,,1100000,0,0,7/9/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,5/31/2015 12:00:00 AM,Final Project Closure,22,,,0,1550.6208,0,,1/1/0001 12:00:00 AM
DRC,24,0,30,DRC-14/X/HCG10/ER/WASH/NGO/30,DRC-14/NKV/WAT/2/PPSS/0748,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Programme de Promotion des Soins de santé primaires,National NGO,"Projet d'urgence en Eau,Hygiene et Assainissement en faveur des populations touchées par le mouvement de population dû au conflit armés et par l'épidémie de choléra dans la zone de santé d' Alimbongo et de Lubero, Sud du Territoire de Lubero,Province du Nord Kivu",9/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,,332983,0,0,7/14/2014 12:00:00 AM,14096,15481,19228,19256,,,,,,,,,,,,,,2a,,,,9/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Final Project Closure,22,,,0,5427.1728,0,,1/1/0001 12:00:00 AM
DRC,24,0,31,DRC-14/X/HCG10/ER/WASH/INGO/31,DRC-14/NKV/WAT/2/NCA/0749,"PU juin 2014  - Assistance Humanitaire aux déplacés et retournés (Katanga, Nord Kivu, Maniema)",2014,1,Reserve,Norwegian Church Aid,International NGO,"Action intégrée Eau, Hygiène et Assainissement en faveur des communautés déplacées et autochtones de la Zone de Santé de Masisi affectées par les conflits armés.",8/25/2014 12:00:00 AM,3/24/2015 12:00:00 AM,,429864,0,0,7/14/2014 12:00:00 AM,7150,14298,11451,14740,,,,,,,,,,,,,,2a,,,,8/25/2014 12:00:00 AM,3/24/2015 12:00:00 AM,Final Project Closure,22,,,0,8916.0696,0,,1/1/0001 12:00:00 AM
DRC,24,0,32,DRC-14/X/HCG10/ER/CSS/UN/32,DRC-14/PNA/COO/1/UNDP/0062,UR mai 2014 - Programme Stratégique Fonctionnement Unité Conjointe du Fonds Humanitaire 2014,2014,1,Reserve,United Nations Development Programme,UN Agency,DRC Humanitarian Financing Unit OCHA UNDP - UNDP Financing for 2014,1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,,1204614.5,0,0,3/21/2014 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,0,,,,1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Final Project Closure,22,,,0,3488.8968,0,,1/1/0001 12:00:00 AM
DRC,24,0,3367,DRC-13/X/HCG10/ER/H/UN/3367,DRC-13/KAT/HEA/1/WHO/0060,Fast Track 3,2013,1,Reserve,World Health Organization,UN Agency,"Projet d’appui d’urgence à la lutte contre la rougeole dans 13 zones de santé de la Province du Katanga : Kalemie, Nyemba, Kaniama, Moba, Kansimba, Rwashi, Kisanga, Kenya, Mumbunda, Kampemba, Lubumbashi, Katuba et Sakania.",1/1/2014 12:00:00 AM,6/30/2014 12:00:00 AM,,250000,0,0,12/23/2013 12:00:00 AM,186,104,2982,3231,,,,,,,,,,,,,,2a,,,,1/1/2014 12:00:00 AM,6/30/2014 12:00:00 AM,Final Project Closure,22,,,0,3101.2416,0,,1/1/0001 12:00:00 AM
DRC,24,0,3368,DRC-13/X/HCG10/ER/H/INGO/3368,DRC-13/KAT/HEA/2/ADRA/0725,Fast Track 3,2013,1,Reserve,Adventist Development and Relief Agency,International NGO,Riposte d’urgence contre l’épidémie de choléra dans la ZS de Pweto et Moba,1/6/2014 12:00:00 AM,7/5/2014 12:00:00 AM,,300000,0,0,12/23/2013 12:00:00 AM,53371,67143,72021,77780,,,,,,,,,,,,,,2a,,,,1/6/2014 12:00:00 AM,7/5/2014 12:00:00 AM,Final Project Closure,22,,,0,4264.2072,0,,1/1/0001 12:00:00 AM
DRC,24,0,3369,DRC-13/X/HCG10/ER/WASH/INGO/3369,DRC-13/KAT/WAT/2/SOLI/0727,Fast Track 3,2013,1,Reserve,Solidarités International,International NGO,Réponse d'urgence de lutte contre le choléra et les maladies diarrhéiques en Katanga,1/1/2014 12:00:00 AM,10/14/2014 12:00:00 AM,,950000,0,0,12/23/2013 12:00:00 AM,181953,202417,100239,100239,,,,,,,,,,,,,,,,,,1/1/2014 12:00:00 AM,10/14/2014 12:00:00 AM,Final Project Closure,22,,,0,16281.5184,0,,1/1/0001 12:00:00 AM
DRC,24,0,3370,DRC-13/X/HCG10/ER/L/INGO/3370,DRC-13/NKV/COO/2/HAC/0734,Fast Track 3,2013,1,Reserve,Helpage Programme - RD Congo,International NGO,Projet d’intervention permanente sur les axes routiers Karuba-Ngungu et Kibabi-Kinigi.,1/15/2014 12:00:00 AM,7/14/2014 12:00:00 AM,,470000,0,0,12/23/2013 12:00:00 AM,18900,23400,21000,25900,,,,,,,,,,,,,,2a,,,,1/15/2014 12:00:00 AM,7/14/2014 12:00:00 AM,Final Project Closure,22,,,0,15118.5528,0,,1/1/0001 12:00:00 AM
DRC,24,0,3371,DRC-13/X/HCG10/ER/N/INGO/3371,DRC-13/NKV/HEA/2/LWF/0733,Fast Track 3,2013,1,Reserve,Lutheran World Federation,International NGO,"Appui à la prise en charge intégrée de la malnutrition aigue dans la zone de santé de Kamango, Nord-Kivu.",1/15/2014 12:00:00 AM,7/14/2014 12:00:00 AM,,261000,0,0,12/23/2013 12:00:00 AM,54,378,1436,1422,,,,,,,,,,,,,,2a,,,,1/15/2014 12:00:00 AM,7/14/2014 12:00:00 AM,Final Project Closure,22,,,0,17056.8288,0,,1/1/0001 12:00:00 AM
DRC,24,0,3372,DRC-13/X/HCG10/ER/H/INGO/3372,DRC-13/NKV/HEA/2/SCUK/0728,Fast Track 3,2013,1,Reserve,Save the Children Fund,International NGO,"Primary Health Care Assistance to Conflict-affected and Displaced Populations in Kamango Health Zone, North Kivu",1/1/2014 12:00:00 AM,7/31/2014 12:00:00 AM,,613009,0,0,12/23/2013 12:00:00 AM,8959,11715,4046,4385,,,,,,,,,,,,,,2a,,,,1/1/2014 12:00:00 AM,7/31/2014 12:00:00 AM,Final Project Closure,22,,,0,15893.8632,0,,1/1/0001 12:00:00 AM
DRC,24,0,3373,DRC-13/X/HCG10/ER/CSS/INGO/3373,DRC-13/NKV/MUS/2/AVSI/0729,Fast Track 3,2013,1,Reserve,Associazione Volontari per lo Sviluppo Internazionale,International NGO,"Réponse d'urgence intégrée pour la promotion d'environnements protecteurs et d'un accès égalitaire à une éducation de qualité aux filles, garçons, et adolescents affectés par les conflits",1/1/2014 12:00:00 AM,8/25/2014 12:00:00 AM,,508270,0,0,12/23/2013 12:00:00 AM,4981,4199,5346,5733,,,,,,,,,,,,,,2a,,,,1/1/2014 12:00:00 AM,8/25/2014 12:00:00 AM,Final Project Closure,22,,,0,16669.1736,0,,1/1/0001 12:00:00 AM
