PooledFundName,PooledFundId,AllocationTypeId,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectStartDate,ProjectEndDate,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,Men,Women,Boys,Girls,ProjectSummary,IndirectBeneficiaries,CatchmentPopulation,AllocationStrategy,HumanitarianContext,GrantRequestJustification,DescriptionOfBeneficiaries,NeedsAssessment,Activities,ImplementationPlan,Monitoring_Eval,CrossCuttingIssues,EnvironmentMarker,GenderMarker,GenderTheme,FieldSecurity,Access,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,AllocationTypeCategoryId,AllocationTypeCategory,ApprovedDate
Sudan,15,1,12,SUD-13/S1/WASH/UN/12,,2013 - 1st Round Standard Allocation,2013,2,Standard,International Organization for Migration,UN Agency,"Durable WASH solutions for IDPs, returnees and under-served host communities in the Three Areas of Southern Kordofan, Blue Nile and Abyei",3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,10 Months,650000,607476.64,0,1/30/2013 12:00:00 AM,4131,6356,4902,4901,,,,,,,,,,,,,,,,,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,9169.1820,0,,4/20/2016 1:08:27 PM
Sudan,15,2,164,SUD-13/ER/N/UN/164,,2013 - CHF Reserve Allocation,2013,1,Reserve,United Nations Children's Fund,UN Agency,Emergency nutrition programme,1/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,"12 Months, 1 Days",80000,74766.36,0,12/2/2012 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,,,,,,1/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,Implementation & Reporting,50,PRJ_IMPL_RPT,Implementation,6,19866.5610,0,,1/12/2017 12:14:16 PM
Sudan,15,2,166,SUD-13/ER/P/UN/166,,2013 - CHF Reserve Allocation,2013,1,Reserve,United Nations High Commissioner for Refugees,UN Agency,"Provision of strategic coordination and effective implementation of lifesaving protection responses for at-risk and displaced populations affected by conflict-affected, as well as IDPs in search of a durable solution in Darfur",1/9/2013 12:00:00 AM,1/9/2014 12:00:00 AM,"12 Months, 1 Days",80000,74766.36,0,12/10/2012 12:00:00 AM,0,0,0,0,,,,,,,,,,,,,N/S: Not specified,3- Not Specified,,,,1/9/2013 12:00:00 AM,1/9/2014 12:00:00 AM,Implementation & Reporting,50,PRJ_IMPL_RPT,Implementation,6,19727.6340,2,Special allocations,1/12/2017 12:14:16 PM
Sudan,15,3,242,SUD-14/S1/H/UN/242,,2014 - 1st Round Standard Allocation,2014,2,Standard,World Health Organization,UN Agency,Enhance access to quality health services focusing on vulnerable population ( men / women and children) needs,4/10/2014 12:00:00 AM,3/31/2015 12:00:00 AM,"11 Months, 22 Days",1543642.35,1442656.4,0,1/12/2014 3:29:28 PM,183260,190740,45815,47685,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/10/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,20977.9770,0,,11/25/2014 10:11:24 AM
Sudan,15,3,254,SUD-14/S1/P/UN/254,,2014 - 1st Round Standard Allocation,2014,2,Standard,United Nations Mine Action Service,UN Agency,"Reducing risk, impact and effects of landmines/ERWs and promoting free and safe  movement for IDPs/Returnees and affected populations through Land Release Operations.",5/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,8 Months,400000.43,373832.18,0,1/12/2014 1:47:57 PM,1584,1296,1716,1404,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2b- The principal purpose of the project is to advance gender equality,,,,5/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,20283.3420,0,,11/25/2014 10:21:08 AM
Sudan,15,3,273,SUD-14/S1/WASH/NGO/273,,2014 - 1st Round Standard Allocation,2014,2,Standard,Daralsalam Development Association (DDA),National NGO,"Improve access to Water, Sanitation and hygiene services for IDPs and Vulnerable people in Shangil Tobai  ",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,197694.63,188280.6,0,1/12/2014 6:32:31 AM,13224,15660,2436,3480,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,39316.3410,0,,11/25/2014 10:29:08 AM
Sudan,15,3,276,SUD-14/S1/NFI/NGO/276,,2014 - 1st Round Standard Allocation,2014,2,Standard,United Peace Organization,National NGO,"To provide NFIs and Environmental Friendly and improved emergency shelter to newly displaced people, returnees and most extremely vulnerable populations affected by conflict/flood and encourage the communities to increase environmental protection",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,89108.92,83279.36,0,1/18/2014 5:05:21 PM,2800,3200,3350,3225,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,45429.1290,0,,11/25/2014 10:14:48 AM
Sudan,15,3,314,SUD-14/S1/NFI/NGO/314,,2014 - 1st Round Standard Allocation,2014,2,Standard,Alshroog Organization for Social and Culture Development,National NGO,Assist IDPs affected by conflict and disaster and protracted IDPs in camps with ES &amp; NFIs and environmentally friendly transitional shelter in South Darfur.,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,64356.22,47850,12296,1/19/2014 8:03:53 AM,3500,7500,3500,4000,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,39455.2680,0,,11/25/2014 10:14:49 AM
Sudan,15,3,326,SUD-14/S1/H/NGO/326,,2014 - 1st Round Standard Allocation,2014,2,Standard,Panhealth Care Organization,National NGO,Support the provision of quality and sustainable Primary Health Care and Community health promotion services to vulnerable communities in  Blue Nile and South Khordofan State.,1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,12 Months,235031.92,219656,0,1/12/2014 9:43:41 AM,58344,53856,30056,27744,,,,,,,,,,,,,B: Medium environmental impact with NO mitigation,2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,29452.5240,1,Core pipelines,11/25/2014 10:11:24 AM
Sudan,15,3,327,SUD-14/S1/NFI/NGO/327,,2014 - 1st Round Standard Allocation,2014,2,Standard,Catholic Relief Services,International NGO,Basic NFI and Shelter support to emergency &amp; conflict affected communities in West &amp; Central Darfur,4/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,"13 Months, 1 Days",198047.17,156831.62,28259.19,1/19/2014 9:17:39 AM,7510,9689,7159,6847,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,5/1/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,4584.5910,1,Core pipelines,11/25/2014 10:14:50 AM
Sudan,15,3,330,SUD-14/S1/NFI/NGO/330,,2014 - 1st Round Standard Allocation,2014,2,Standard,Daralsalam Development Association (DDA),National NGO,"Provision of Transitional shelter and NFIs to Vulnerable log-term IDPs, newly  displaced and disaster affected households  in Shangil tobai and Abuzeriga Administrative units - Dar elasm locality -North Darfur sate    ",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,69307.01,64772.91,0,1/19/2014 7:59:52 AM,7670,8975,1655,2000,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,39316.3410,0,,11/25/2014 10:14:49 AM
Sudan,15,3,353,SUD-14/S1/N/NGO/353,,2014 - 1st Round Standard Allocation,2014,2,Standard,Save the Children International,International NGO,Improving Access to Quality Emergency Nutrition Assistance for Newly displaced and Conflict affected Populations in camps and gatherings in South & North Kordofan States,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,198019.92,144738.12,40327.23,1/16/2014 1:56:08 PM,28372,32241,33531,34821,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,15837.6780,2,Special allocations,11/25/2014 10:18:53 AM
Sudan,15,3,356,SUD-14/S1/H/NGO/356,,2014 - 1st Round Standard Allocation,2014,2,Standard,Kuwaiti Patients Helping Fund,International NGO,"to ensure better access for vulnerable people in camps and gatherings and for newly displaced people to quality primary health care services, strengthen refferal services and contribute to reduction of maternal and child morbidity and mortality in Deraij IDPs camp in South Darfur.",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,123762.62,115666,0,1/12/2014 10:47:15 AM,6285,15320,9820,7857,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,42233.8080,0,,11/25/2014 10:11:24 AM
Sudan,15,3,381,SUD-14/S1/P/UN/381,,2014 - 1st Round Standard Allocation,2014,2,Standard,United Nations High Commissioner for Refugees,UN Agency,"Ensure Protection Services and Assistance to  IDPs, South Sudanese and other conflict affected populations in Khartoum, South Kordofan and Blue Nile States through protection sector coordination and monitoring.",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,342239.5,319850,0,1/12/2014 3:29:29 PM,4432,17727,4432,4432,,,,,,,,,,,,,A: Neutral Impact on environment with No mitigation,2b- The principal purpose of the project is to advance gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,19727.6340,0,,11/25/2014 10:21:07 AM
Sudan,15,3,384,SUD-14/S1/E/NGO/384,,2014 - 1st Round Standard Allocation,2014,2,Standard,Save the Children International,International NGO,Access to formal and non formal education for vulnerable and disadvantage children,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,433720.54,291920.8,113425.5,2/2/2014 11:13:32 PM,300,185,5500,5500,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,15837.6780,0,,11/25/2014 10:05:12 AM
Sudan,15,3,389,SUD-14/S1/WASH/NGO/389,,2014 - 1st Round Standard Allocation,2014,2,Standard,Catholic Relief Services,International NGO,Improving and Sustaining Access To WASH Services For Vulnerable Conflict Affected Communities In Central Darfur.,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,274660.89,213277.42,43415,1/12/2014 7:17:28 AM,6123,7908,5868,5612,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,4584.5910,1,Core pipelines,11/25/2014 10:29:08 AM
Sudan,15,3,390,SUD-14/S1/E/NGO/390,,2014 - 1st Round Standard Allocation,2014,2,Standard,United Methodist Committee on Relief,International NGO,"Improving Primary School Access for New IDPs in Adilla, Abu Karinka and El Daein Localities of East Darfur State",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,"13 Months, 29 Days",495069.23,462681.52,0,2/13/2014 1:58:51 PM,67,58,1129,2691,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,7/6/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,18477.2910,0,,11/25/2014 10:05:13 AM
Sudan,15,3,394,SUD-14/S1/NFI/NGO/394,,2014 - 1st Round Standard Allocation,2014,2,Standard,Sustainable Action Group,National NGO,"'Provision of NFIs and Transitional Shelter to the long-term IDPs, Newly IDPs and Disaster Affected in North Darfur State  	  ",1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,12 Months,217795.43,203547.13,0,1/19/2014 7:46:14 AM,9998,13336,1363,2353,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,43484.1510,0,,11/25/2014 10:14:50 AM
Sudan,15,3,397,SUD-14/S1/N/NGO/397,,2014 - 1st Round Standard Allocation,2014,2,Standard,Save the Children International,International NGO,Improving Access to Quality Emergency Nutrition Assistance to the Vulnerable and Cconflict-affected communities in West & Central Darfur,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,195772.92,141028.08,41937.27,1/16/2014 2:19:13 PM,10834,11286,12720,13289,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,15837.6780,2,Special allocations,11/25/2014 10:18:54 AM
Sudan,15,3,405,SUD-14/S1/P/NGO/405,,2014 - 1st Round Standard Allocation,2014,2,Standard,Save the Children International,International NGO,Protecting Children Affected by Conflict in Abyie through prevention and resposne interventions,3/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,13 Months,177680.13,130185.45,35870.75,1/12/2014 1:25:38 PM,5000,6000,15000,16000,,,,,,,,,,,,,C+: High environmental impact with mitigation(ESSA or EIA & CEAP),2a- The project is designed to contribute significantly to gender equality,,,,3/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,15837.6780,1,Core pipelines,11/25/2014 10:21:07 AM
Sudan,15,3,413,SUD-14/S1/WASH/UN/413,,2014 - 1st Round Standard Allocation,2014,2,Standard,United Nations Children's Fund,UN Agency,Providing and sustaining WASH lifesaving interventions for vulnerable populations including IDPs and newly conflict affected populations in the Darfur region.,4/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,"12 Months, 3 Days",1300000.01,1214953.28,0,1/12/2014 12:43:54 PM,22295,23205,34125,34125,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/1/2014 12:00:00 AM,6/3/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,19866.5610,2,Special allocations,11/25/2014 10:29:08 AM
Sudan,15,3,425,SUD-14/S1/P/NGO/425,,2014 - 1st Round Standard Allocation,2014,2,Standard,Almanar Voluntary Organization,National NGO,Promoting Human Security and Access to Justice of IDPs and South Sudanese in Khartoum and South Kordofan States.,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,229892.11,214852.44,0,1/12/2014 10:18:09 AM,3024,3456,16,17,,,,,,,,,,,,,A+: Neutral Impact on environment with mitigation or enhancement,2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Implementation,14,1528.1970,0,,11/25/2014 10:21:07 AM
Sudan,15,3,433,SUD-14/S1/N/NGO/433,,2014 - 1st Round Standard Allocation,2014,2,Standard,Almanar Voluntary Organization,National NGO,Improving access to quality curative &amp; preventive care of acute malnutrition among children under five with critical situation in South Kordofan &amp; Khartoum states.,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,198100.2,185140.37,0,1/18/2014 10:01:08 PM,459,581,2568,2568,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Implementation,14,1528.1970,0,,11/25/2014 10:18:54 AM
Sudan,15,3,451,SUD-14/S1/P/NGO/451,,2014 - 1st Round Standard Allocation,2014,2,Standard,Save the Children International,International NGO,Responding to child Protection Problems in North Darfur and Central Darfur,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,200748.56,124807.48,62808,1/12/2014 1:37:36 PM,4150,4160,3524,3526,,,,,,,,,,,,,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,15837.6780,1,Core pipelines,11/25/2014 10:21:08 AM
Sudan,15,3,461,SUD-14/S1/E/NGO/461,,2014 - 1st Round Standard Allocation,2014,2,Standard,Catholic Relief Services,International NGO,Ensuring Access to Quality and Protective Education to IDPs Most At Risk in West and Central Darfur,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,14 Months,474747.94,377044.78,66644.88,1/31/2014 12:59:03 PM,190,190,4061,4261,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/1/2014 12:00:00 AM,6/30/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,4584.5910,1,Core pipelines,11/25/2014 10:05:14 AM
Sudan,15,3,462,SUD-14/S1/CCS/NGO/462,,2014 - 1st Round Standard Allocation,2014,2,Standard,CARE International Switzerland in Sudan,International NGO,Strengthening capacity of national actors (HAC and NNGOs) in South Darfur and  South Kordfoan to respond to existing and unforeseen humanitarian needs,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,98712.95,92255.09,0,1/12/2014 1:45:44 PM,90,60,0,0,,,,,,,,,,,,,"N/A: Not applicable, only used for a small number of services",2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,3889.9560,0,,11/25/2014 10:01:46 AM
Sudan,15,3,469,SUD-14/S1/NFI/NGO/469,,2014 - 1st Round Standard Allocation,2014,2,Standard,INTERSOS,International NGO,"Community-based provision of Environmental Friendly shelters for IDPs , Returnees and extremely vurlnerable Households in West and Central Darfur",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,195547.85,155095,27660,1/19/2014 6:33:07 AM,893,976,485,446,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,9030.2550,1,Core pipelines,11/25/2014 10:14:49 AM
Sudan,15,3,472,SUD-14/S1/L/UN/472,,2014 - 1st Round Standard Allocation,2014,2,Standard,United Nations High Commissioner for Refugees,UN Agency,ESNFI Project: Transportation of Emergency Shelter  & Non Food Items,1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,12 Months,250684.95,234285,0,1/12/2014 3:29:29 PM,33000,34000,34000,34000,,,,,,,,,,,,,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",,,,1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,19727.6340,0,,11/25/2014 10:12:11 AM
Sudan,15,3,477,SUD-14/S1/E/NGO/477,,2014 - 1st Round Standard Allocation,2014,2,Standard,INTERSOS,International NGO,Improving access to quality life-saving and protective education services for children living in IDPs camps  in Zalingei.,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,239209.2,211180,12380,1/24/2014 4:04:38 AM,132,159,4425,5249,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,9030.2550,1,Core pipelines,11/25/2014 10:05:12 AM
Sudan,15,3,480,SUD-14/S1/FSL/NGO/480,,2014 - 1st Round Standard Allocation,2014,2,Standard,Oxfam America,International NGO,Food Security and Livelihood response for the conflict affected people in North and South Darfur,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,263898.18,251331.6,0,1/11/2014 7:58:32 PM,2694,3430,2608,3580,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),1- The project is designed to contribute in some limited way to gender equality,,,,6/1/2014 12:00:00 AM,5/31/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,13336.9920,0,,11/25/2014 10:07:36 AM
Sudan,15,3,483,SUD-14/S1/WASH/NGO/483,,2014 - 1st Round Standard Allocation,2014,2,Standard,American Refugee Committee,International NGO,Integrated Basic WASH Services to Support IDPs in camps and IDPs hosted in target communities of East and South Darfur states,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,294117.65,264234,10642.31,1/12/2014 10:44:17 AM,69000,90000,61000,60000,,,,,,,,,,,,,B: Medium environmental impact with NO mitigation,2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,1667.1240,1,Core pipelines,11/25/2014 10:29:08 AM
Sudan,15,3,492,SUD-14/S1/N/NGO/492,,2014 - 1st Round Standard Allocation,2014,2,Standard,Concern Worldwide,International NGO,"Nutrition intervention to support vulnerable IDP communities in camps and gatherings in  West Darfur through the treatment of acute malnutrition for boys and girls under five and prevention activities amongst mothers, fathers and caregivers",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,274529.47,256569.6,0,1/19/2014 7:39:39 AM,2735,20398,12012,12503,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/1/2014 12:00:00 AM,4/30/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,4862.4450,0,,11/25/2014 10:18:55 AM
Sudan,15,3,519,SUD-14/S1/N/NGO/519,,2014 - 1st Round Standard Allocation,2014,2,Standard,American Refugee Committee,International NGO,"Integrated Community based Management of Acute malnutrition Support to IDPs,  in East Darfur and South Darfur States",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,251764.09,202280,33013.54,1/18/2014 3:15:43 PM,7079,11250,10204,12092,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,1667.1240,1,Core pipelines,11/25/2014 10:18:55 AM
Sudan,15,3,524,SUD-14/S1/N/NGO/524,,2014 - 1st Round Standard Allocation,2014,2,Standard,Save the Children International,International NGO,Basic and Emergency Nutrition Services and Rehabilitation for conflict affected IDPs living in camps and gatherings in Abyei,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,196629.33,143957.55,39808.18,1/16/2014 2:29:53 PM,4508,4692,5292,5508,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,15837.6780,2,Special allocations,11/25/2014 10:18:53 AM
Sudan,15,3,525,SUD-14/S1/RRR/NGO/525,,2014 - 1st Round Standard Allocation,2014,2,Standard,Catholic Relief Services,International NGO,"Durable Infrastructure For Vulnerable Areas In Habila, West Darfur",4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,"15 Months, 1 Days",198020.58,156410.2,28655.76,1/27/2014 12:50:36 PM,35234,47285,8679,12654,,,,,,,,,,,,,C+: High environmental impact with mitigation(ESSA or EIA & CEAP),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,7/1/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,4584.5910,0,,11/25/2014 10:22:02 AM
Sudan,15,3,527,SUD-14/S1/NFI/NGO/527,,2014 - 1st Round Standard Allocation,2014,2,Standard,Kabakabiya Small Holders Charitable Society,National NGO,"Provision of NFIs and Transitional shelter to the  newly displaced,people in camps and gatherings of Rura Kebkabyia - North Darfur State	  ",1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,12 Months,64356.46,60146.22,0,2/13/2014 10:38:22 AM,2257,3683,2732,3208,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/8/2014 12:00:00 AM,5/7/2015 12:00:00 AM,Implementation & Reporting,30,PRJ_IMPL_RPT,Implementation,14,44734.4940,0,,11/25/2014 10:14:48 AM
Sudan,15,3,536,SUD-14/S1/H/NGO/536,,2014 - 1st Round Standard Allocation,2014,2,Standard,Save the Children International,International NGO,Basic and Emergency Health Assistance for Vulnerable and Conflict  affected populations in West & Central Darfur and South Kordofan,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,12 Months,316172.06,221023.51,74464.4,1/12/2014 12:15:17 PM,99490,103552,66327,69034,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,15837.6780,2,Special allocations,11/25/2014 10:11:25 AM
Sudan,15,3,552,SUD-14/S1/P/NGO/552,,2014 - 1st Round Standard Allocation,2014,2,Standard,Jasmar Human Security Organization,National NGO,"Emergency lifesaving through land release, mine clearance &amp; MRE to promote free and safe movement &amp; adopt safety measures to reduce the death and injuries to IDPS, returnees, at risk populations &amp; humanitarian actors in landmine/ERWs contaminated localities in Kassala  state",4/1/2014 12:00:00 AM,11/30/2014 12:00:00 AM,10 Months,198019.8,184552.23,513,1/12/2014 11:37:19 AM,12042,14022,9500,9500,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,31953.2100,1,Core pipelines,11/25/2014 10:21:07 AM
