PooledFundId,PooledFundName,PooledFundCodeAbbrv,ContributionCode,FiscalYear,DonorName,DonorCode,GMSDonorID,GMSDonorName,CountryCode,PledgeDate,PledgeAmt,PipeLineDate,PaidDate,PaidAmt,ExpectedDate,PledgeAmtLocalCurrency,PledgeAmtCurrencyExchangeRate,PaidAmtLocalCurrency,PaidAmtCurrencyExchangeRate,PledgeAmtLocal,PaidAmtLocal,IsTransfer
67,oPt,PSE67,ERF/3482/77231/83930/2024,2024,Government of Republic of Korea,14,63,Republic of Korea,KR,9/19/2024 12:00:00 AM,2000000,9/19/2024 12:00:00 AM,10/15/2024 12:00:00 AM,2000000,1/1/0001 12:00:00 AM,USD,1,USD,1,2000000,2000000,0
67,oPt,PSE67,ERF/3482/77250/83952/2024,2024,Government of Switzerland,16,24,Switzerland,CH,11/27/2024 12:00:00 AM,4825481.31,10/3/2024 12:00:00 AM,12/5/2024 12:00:00 AM,4830952.38,1/1/0001 12:00:00 AM,CHF,0.84,CHF,0.88,4260900,4260900,0
67,oPt,PSE67,ERF/3482/77251/83953/2024,2025,Government of Switzerland,16,24,Switzerland,CH,3/4/2025 12:00:00 AM,1111111.11,10/3/2024 12:00:00 AM,3/10/2025 12:00:00 AM,1111111.11,1/1/0001 12:00:00 AM,CHF,0.84,CHF,0.9,1000000,1000000,0
67,oPt,PSE67,ERF/3482/77503/84304/2025,2025,Iceland,55,55,Iceland,IS,2/24/2025 12:00:00 AM,211879.37,1/15/2025 12:00:00 AM,1/22/2025 12:00:00 AM,211940.44,1/1/0001 12:00:00 AM,ISK,141.67,ISK,141.55,30000000,29999957.34,0
67,oPt,PSE67,ERF/3482/77507/84321/2025,2025,Sida,20,22,Sweden,SE,3/19/2025 12:00:00 AM,2179296.68,1/17/2025 12:00:00 AM,3/31/2025 12:00:00 AM,2187410.91,1/1/0001 12:00:00 AM,SEK,11.28,SEK,10.06,22000000,22000978.92,0
67,oPt,PSE67,ERF/3482/77513/84336/2025,2025,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,2/19/2025 12:00:00 AM,10532837.67,1/22/2025 12:00:00 AM,7/22/2025 12:00:00 AM,11486486.49,1/1/0001 12:00:00 AM,GBP,0.82,GBP,0.74,8500000,8500000,0
67,oPt,PSE67,ERF/3482/77514/84337/2025,2025,Sida,20,22,Sweden,SE,4/14/2025 12:00:00 AM,14938751.12,1/27/2025 12:00:00 AM,4/22/2025 12:00:00 AM,15252496.22,1/1/0001 12:00:00 AM,SEK,11.28,SEK,9.83,150000000,149993047.83,0
67,oPt,PSE67,ERF/3482/77526/84354/2025,2025,Jersey,120,120,Jersey,JE,3/4/2025 12:00:00 AM,189393.94,2/14/2025 12:00:00 AM,3/18/2025 12:00:00 AM,194049.16,1/1/0001 12:00:00 AM,GBP,0.81,GBP,0.77,150000,150000,0
67,oPt,PSE67,ERF/3482/77528/84357/2025,2025,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,2/19/2025 12:00:00 AM,6195786.86,2/17/2025 12:00:00 AM,3/10/2025 12:00:00 AM,6313131.31,1/1/0001 12:00:00 AM,GBP,0.81,GBP,0.79,5000000,5000000,0
67,oPt,PSE67,ERF/3482/77531/84373/2025,2025,Government of Luxembourg,10,15,Luxembourg,LU,3/4/2025 12:00:00 AM,364583.33,2/18/2025 12:00:00 AM,2/28/2025 12:00:00 AM,361944.16,1/1/0001 12:00:00 AM,EUR,0.97,EUR,0.97,350000,350000,0
67,oPt,PSE67,ERF/3482/77537/84381/2025,2025,IRISH AID,23,13,Ireland,IE,2/24/2025 12:00:00 AM,973112.72,2/24/2025 12:00:00 AM,3/3/2025 12:00:00 AM,980208.34,1/1/0001 12:00:00 AM,EUR,0.97,EUR,0.96,941000,941000,0
67,oPt,PSE67,ERF/3482/77578/84430/2025,2025,Catalan Agency for Development Cooperation,1016,185,Catalan Agency for Development Cooperation,ES-CT,4/3/2025 12:00:00 AM,215517.24,3/14/2025 12:00:00 AM,4/30/2025 12:00:00 AM,227272.73,1/1/0001 12:00:00 AM,EUR,0.92,EUR,0.88,200000,200000,0
67,oPt,PSE67,ERF/3482/77581/84443/2025,2025,Government of Spain,15,21,Spain,ES,6/20/2025 12:00:00 AM,1146788.99,3/18/2025 12:00:00 AM,6/11/2025 12:00:00 AM,1135073.78,1/1/0001 12:00:00 AM,EUR,0.92,EUR,0.88,1000000,1000000,0
67,oPt,PSE67,ERF/3482/77613/84519/2025,2025,Government of Netherlands,11,16,Netherlands,NL,6/16/2025 12:00:00 AM,11467889.91,4/3/2025 12:00:00 AM,6/19/2025 12:00:00 AM,11467889.91,1/1/0001 12:00:00 AM,EUR,0.93,EUR,0.87,10000000,10000000,0
67,oPt,PSE67,ERF/3482/77626/85193/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,4/16/2025 12:00:00 AM,1128923.53,4/17/2025 12:00:00 AM,4/16/2025 12:00:00 AM,1128923.53,1/1/0001 12:00:00 AM,USD,1,USD,1,1128923.53,1128923.53,0
67,oPt,PSE67,ERF/3482/77636/84644/2025,2025,Government of Norway,12,17,Norway,NO,5/16/2025 12:00:00 AM,2598402.46,4/30/2025 12:00:00 AM,5/30/2025 12:00:00 AM,2648219.89,1/1/0001 12:00:00 AM,NOK,10.65,NOK,10.2,27000000,27001249.97,0
67,oPt,PSE67,ERF/3482/77656/84680/2025,2025,PRIVATE SECTOR,17,19,PRIVATE SECTOR,UNF,6/11/2025 12:00:00 AM,13513.51,6/11/2025 12:00:00 AM,6/11/2025 12:00:00 AM,13513.51,1/1/0001 12:00:00 AM,USD,1,USD,1,13513.51,13513.51,0
67,oPt,PSE67,ERF/3482/77680/85209/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,6/30/2025 12:00:00 AM,481351.85,7/2/2025 12:00:00 AM,6/30/2025 12:00:00 AM,481351.85,1/1/0001 12:00:00 AM,USD,1,USD,1,481351.85,481351.85,0
67,oPt,PSE67,ERF/3482/77683/84722/2025,2025,Iceland,55,55,Iceland,IS,7/3/2025 12:00:00 AM,495335.59,7/3/2025 12:00:00 AM,7/11/2025 12:00:00 AM,492417.99,1/1/0001 12:00:00 AM,ISK,121.13,ISK,121.85,60000000,60000147.25,0
67,oPt,PSE67,ERF/3482/77688/84728/2025,2025,Jersey,120,120,Jersey,JE,7/11/2025 12:00:00 AM,103021.98,7/8/2025 12:00:00 AM,7/21/2025 12:00:00 AM,101351.36,1/1/0001 12:00:00 AM,GBP,0.73,GBP,0.74,75000,75000,0
67,oPt,PSE67,ERF/3482/77708/84749/2025,2025,PRIVATE SECTOR,17,19,PRIVATE SECTOR,UNF,3/1/2025 12:00:00 AM,100,8/13/2025 12:00:00 AM,8/1/2025 12:00:00 AM,100,1/1/0001 12:00:00 AM,USD,1,USD,1,100,100,0
67,oPt,PSE67,ERF/3482/77713/84754/2025,2025,Estonia,49,49,Estonia,EE,9/4/2025 12:00:00 AM,29205.61,8/26/2025 12:00:00 AM,9/12/2025 12:00:00 AM,29205.61,1/1/0001 12:00:00 AM,EUR,0.86,EUR,0.86,25000,25000,0
67,oPt,PSE67,ERF/3482/77717/84758/2025,2025,St Michael at the North Gate Church,1030,163,Private Contributions,,9/4/2025 12:00:00 AM,10081.08,9/2/2025 12:00:00 AM,9/5/2025 12:00:00 AM,10081.08,1/1/0001 12:00:00 AM,GBP,0.74,GBP,0.74,7460,7460,0
67,oPt,PSE67,ERF/3482/77743/84787/2025,2025,Government of Netherlands,11,16,Netherlands,NL,10/29/2025 12:00:00 AM,5433526.01,9/29/2025 12:00:00 AM,11/3/2025 12:00:00 AM,5439814.81,1/1/0001 12:00:00 AM,EUR,0.85,EUR,0.86,4700000,4700000,0
67,oPt,PSE67,ERF/3482/77760/84874/2025,2025,Government of Luxembourg,10,15,Luxembourg,LU,12/17/2025 12:00:00 AM,1173708.92,10/10/2025 12:00:00 AM,12/8/2025 12:00:00 AM,1158748.55,1/1/0001 12:00:00 AM,EUR,0.85,EUR,0.86,1000000,1000000,0
67,oPt,PSE67,ERF/3482/77769/84884/2025,2025,Jersey,120,120,Jersey,JE,10/21/2025 12:00:00 AM,200000,10/16/2025 12:00:00 AM,10/28/2025 12:00:00 AM,200000,1/1/0001 12:00:00 AM,GBP,0.75,GBP,0.75,150000,150000,0
67,oPt,PSE67,ERF/3482/77783/84898/2025,2025,PRIVATE SECTOR,17,19,PRIVATE SECTOR,UNF,10/21/2025 12:00:00 AM,35732.92,10/21/2025 12:00:00 AM,10/24/2025 12:00:00 AM,35732.92,1/1/0001 12:00:00 AM,USD,1,USD,1,35732.92,35732.92,0
67,oPt,PSE67,ERF/3482/77785/84900/2025,2025,IRISH AID,23,13,Ireland,IE,10/24/2025 12:00:00 AM,2080924.86,10/21/2025 12:00:00 AM,10/31/2025 12:00:00 AM,2080924.86,1/1/0001 12:00:00 AM,EUR,0.87,EUR,0.86,1800000,1800000,0
67,oPt,PSE67,ERF/3482/77787/84903/2025,2025,Scotland,1031,,,,10/30/2025 12:00:00 AM,800000,10/22/2025 12:00:00 AM,11/12/2025 12:00:00 AM,789473.68,1/1/0001 12:00:00 AM,GBP,0.75,GBP,0.76,600000,600000,0
67,oPt,PSE67,ERF/3482/77797/84916/2025,2025,PRIVATE SECTOR,17,19,PRIVATE SECTOR,UNF,11/24/2025 12:00:00 AM,1000,10/31/2025 12:00:00 AM,12/3/2025 12:00:00 AM,1000,1/1/0001 12:00:00 AM,USD,1,USD,1,1000,1000,0
67,oPt,PSE67,ERF/3482/77805/84926/2025,2025,Government of Belgium,4,6,Belgium,BE,12/18/2025 12:00:00 AM,9683098.59,11/3/2025 12:00:00 AM,12/29/2025 12:00:00 AM,9683098.59,1/1/0001 12:00:00 AM,EUR,0.86,EUR,0.85,8250000,8250000,0
67,oPt,PSE67,ERF/3482/77227/83925/2024,2025,Kuwait,64,64,Kuwait,KW,10/15/2024 12:00:00 AM,1250000,8/29/2024 12:00:00 AM,5/8/2025 12:00:00 AM,1250000,1/1/0001 12:00:00 AM,USD,1,USD,1,1250000,1250000,0
67,oPt,PSE67,ERF/3482/77807/84940/2025,2025,PRIVATE SECTOR,17,19,PRIVATE SECTOR,UNF,11/13/2025 12:00:00 AM,2000000,11/3/2025 12:00:00 AM,11/17/2025 12:00:00 AM,2000000,1/1/0001 12:00:00 AM,USD,1,USD,1,2000000,2000000,0
67,oPt,PSE67,ERF/3482/77809/85173/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,11/4/2025 12:00:00 AM,432208.28,11/4/2025 12:00:00 AM,11/4/2025 12:00:00 AM,432208.28,1/1/0001 12:00:00 AM,USD,1,USD,1,432208.28,432208.28,0
67,oPt,PSE67,ERF/3482/77839/84979/2025,2025,Government of Switzerland,16,24,Switzerland,CH,12/2/2025 12:00:00 AM,6203473.95,11/25/2025 12:00:00 AM,12/8/2025 12:00:00 AM,6203473.95,1/1/0001 12:00:00 AM,CHF,0.8,CHF,0.81,5000000,5000000,0
67,oPt,PSE67,ERF/3482/77877/85023/2025,2025,Government of Denmark,5,8,Denmark,DK,12/15/2025 12:00:00 AM,6289308.18,12/5/2025 12:00:00 AM,1/9/2026 12:00:00 AM,6291866.16,1/1/0001 12:00:00 AM,DKK,6.45,DKK,6.36,40000000,39997393.18,0
67,oPt,PSE67,ERF/3482/77923/85079/2025,2025,Government of Norway,12,17,Norway,NO,12/18/2025 12:00:00 AM,9920634.92,12/17/2025 12:00:00 AM,12/23/2025 12:00:00 AM,9891643.96,1/1/0001 12:00:00 AM,NOK,10.08,NOK,10.11,100000000,100004520.44,0
67,oPt,PSE67,ERF/3482/77960/85144/2025,2025,Portugal,86,86,Portugal,PT,12/22/2025 12:00:00 AM,352112.68,12/22/2025 12:00:00 AM,12/30/2025 12:00:00 AM,352112.68,1/1/0001 12:00:00 AM,EUR,0.85,EUR,0.85,300000,300000,0
67,oPt,PSE67,ERF/3482/77971/85155/2026,2025,PRIVATE SECTOR,17,19,PRIVATE SECTOR,UNF,1/7/2026 12:00:00 AM,300,1/7/2026 12:00:00 AM,1/9/2026 12:00:00 AM,300,1/1/0001 12:00:00 AM,USD,1,USD,1,300,300,0
67,oPt,PSE67,ERF/3482/77973/85157/2025,2025,Portugal,86,86,Portugal,PT,12/22/2025 12:00:00 AM,176056.34,12/22/2025 12:00:00 AM,12/29/2025 12:00:00 AM,176056.34,1/1/0001 12:00:00 AM,EUR,0.85,EUR,0.85,150000,150000,0
67,oPt,PSE67,ERF/3482/77806/84934/2025,2026,Government of Belgium,4,6,Belgium,BE,12/18/2025 12:00:00 AM,4694835.68,12/18/2025 12:00:00 AM,1/1/0001 12:00:00 AM,0,1/1/0001 12:00:00 AM,EUR,0.86,EUR,0,4000000,0,0
